song_id,title,artist,source_genre,current_genre,suggested_genre,suggestion_reason,annotation_status,priority
RMVM_S_7c70a8a739,Bến Vong Tình,Hồ Quang 8,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_e1e6fae2db,Còn Ai Với Ai,Cẩm Vân,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_beb910f4d4,Cỏ Cây Cũng Biết Buồn,"Hoàng Châu, Lưu Chí Vỹ",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_592cfe6ff8,Trường Xưa Chốn Cũ,Thư Lê,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_479cf26737,Có Một Chút Cô Đơn,Huỳnh Như Ý,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_9e0eb8b409,Khóc Mùa Đông,Gia Huy,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_23d9198c2c,Khúc Chiều Thu,Hoàng Nhật Cường,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_d2890e4340,Mình Đã Sai,Bằng Cường,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_0f181935ad,Lạc Trong Giấc Mơ,Huỳnh Lộc,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_b5c0ab4066,Đóa Hoa Vô Thường,Hồng Nhung,nhạc tôn giáo,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_10c6236cd3,LK Kiếp Cầm Ca,BB Thy,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_ea3bec2926,Bốn Mùa Tình Yêu,Đoan Trang,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_e7e9a19059,Yêu Và Hạnh Phúc,Trần Phúc Nhuận,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_8c7cb3108e,Tình Là Sợi Tơ,Hà Thùy Liên,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_7435830033,Hãy Tỉnh Giấc,Wanbi Tuấn Anh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_c12a2cf75c,Bao Đêm Em Khóc (Demo),Bảo Anh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_dd3a04bc90,Sau Cơn Mưa,B.O.M,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_ae3b52357c,Baby Anh Yêu Em,Khắc Việt,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_232ebbc656,Giọt Lệ Trong Đêm,Trọng Phúc,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_e50ad3ca46,Yêu Anh Vượt Cả Thời Gian,Yến Ngọc,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_08efc2ce1d,Chiều Hạ Vàng,Khắc Quốc Hải,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_02b60c6076,Khúc Yêu Thương,Hồng Mơ,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_dda4327ffc,Hãy Nói Anh Nghe,151 Band,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_76a1ff50c9,Ân Tình Không Phai,Anh Khôi,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_e279b8f6a8,Gã Si Tình Rong Rêu,Cao Duy,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_c7b42b4849,Gửi Ngàn Nỗi Nhớ,Trần Phúc Nhuận,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_2e5a2be069,Đếm Từng Ngày Xa Anh,Thái Ngọc Bích,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_f7805a5f33,Cơn Mơ Hạnh Phúc,Hiền Thục,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_2885936470,Khúc Hát Bạn Bè,Vân Quang Long,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_41a3a06081,Nghe Tiếng Trống Quê Hương,Trung Đức,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_6f9685ecaf,Ngày Xưa Còn Bé,Thu Hà,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_a406da7119,Chuyện Tình Bướm Hoa,Vương Tuấn Anh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_a9b4890bb9,Thế Giới Ảo,Nguyên Vũ,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_ba168b90d0,Khát Vọng Tân Sinh Viên,"Isaac, Trấn Thành",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_630f1c909f,Cafe Mê,Dương Triều Vỹ,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_f57656721e,Giấc Mộng Thời Trai,Lam Trường,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_b20c4de16c,Tình Sầu Ngàn Thu,Phương Dung,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_6fb098565a,Ngã Ba Đường Tình,Lâm Chấn Huy,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_9e032a31b3,"Rêu Phong, Tìm Lại","SOOBIN, DJ Gin, Rhymastic",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_f7e08f079b,Đêm Và Nỗi Nhớ,Đỗ Tùng Lâm,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_e0a12b2a3d,Con Chim Trên Cành Hát Về Tình Yêu,Tùng,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_2c21b7d9cb,Niềm Tin Chính Mình,Hằng BingBoong,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_f8cddd4718,Nắm Chặt Tay,Trần Trung Đức,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_7b0904f218,Hết Rồi Thì Thôi,Phương My,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_e3644d3663,Hai Nỗi Buồn,Chế Phong,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_16d13c289c,Người Tình Mùa Đông,Vy Thúy Vân,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_834f915cb6,Điều Ước Của Anh,Hồ Quốc Việt,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_2caf1db2a5,Huyền Thoại Hoa Cúc Trắng,Đức Thịnh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_cb9d59c37f,Hãy Hiểu Cho Anh,Nguyễn Phi Hùng,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_a42c3448d2,Gã Ăn Mày Tình Yêu,Phạm Hồng Phước,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_88e147789e,Lồng Đèn Ngôi Sao,Phương Trinh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_0a5ce46332,Mỗi Sáng Thức Giấc,Văn Tiến Luật,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_cfdc0cc411,Tôi Đã Biết,Nguyên Hy,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_900e986be8,Tôi Ghét Lo Sợ,Nguyễn Phi Hùng,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_4b3440f4df,Khúc Tình Xa,Tóc Tiên,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_d48a654627,Hạnh Phúc Cuối Con Đường,Hồ Thu Phương,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_bc52c98d3a,Cứ Vui Lên,Phương Thanh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_aaa775b934,Bắt Đầu (Acoustic Version),Lâm Thanh Tùng,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_a73b2ea0ed,Rồi Như Đá Ngây Ngô,Tấn Sơn,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_e77b2bb5ee,Giấc Mơ Của Tôi,La Chí Thành,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_a28d96fc3c,Liên Khúc Vương Vấn Mùa Xuân,Aslan,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_e82e16bbba,Đến Nơi Ta Mộng Mơ,Nguyên Trương,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_16b2404932,Nhớ Thuở Phiêu Diêu,Trang Nhung,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_cc9ca16002,Dấu Tình Sầu,Ngọc Ánh Idol,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_613729be5c,Nhớ Em Thì Sao,Lâm Trí Hải,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_a60e17d690,Xuân May Mắn,Khắc Minh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_428d701960,Dĩ Vãng Không Thể Quên,Phi Bằng,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_dad4161d71,Cần Một Cái Tên,Nhật Tinh Anh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_8e604b33b9,999 Đóa Hoa Hồng (Remix),Lương Gia Huy,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_7398326eda,Đến Khi Nào Anh Biết,Trương Như Anh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_818dd160ec,Đã Thành Một Thói Quen,Hoàng Châu,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_5b689c204e,Nói Anh Nghe Vì Sao,Triệu Việt Quân,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_f40d7d897e,Lời Nói Vô Tình,Trinh Nguyễn,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_0bd0d7701a,Một Lần Sau Cuối,Cường DC,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_50c4b15847,Chờ Một Người Quen,Nguyễn Hoàng Anh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_ea232a4876,Chú Thỏ Xanh Màu Ngọc Bích,Hòa Mi,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_ac074cbe43,Khối Sầu Trương Chi,Ngọc Mai,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_e372a071be,Con Rồng Việt Nam,Quốc Cường,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_99a4e6f462,Dấu Yêu Chiều Mưa,Lê Uyên Nhi,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_5d52477353,Quà Của Bố,Phương Linh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_3323cfc073,Để Cơn Đau Ngủ Yên,Khánh Đơn,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_79c5984ec5,Đêm Có Mưa Rơi,Cẩm Ly,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_5c8aeac7ea,Ngồi Với Đêm Sao,Quỳnh Như,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_474d2987ce,Chỉ Vì Vật Chất,"Only T, Various Artists",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_2cc433cdcc,Chút Tình Cho Biển,Phi Nhung,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_93aeb82777,Nỗi Đau Xót Xa,Minh Vương M4U,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_222b53ae05,Lúa Mùa Duyên Thắm,"Anh Thư Nguyễn, Đăng Nguyên",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_f6d5c61091,Về Đây Nghe Em,Hiền Thục,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_40c0085610,Mê Say,Phương Trinh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_fe6347c744,Đã Lâu Không Gặp,Trịnh Thăng Bình,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_8693548758,Cảm Giác Khi Được Yêu,"Thu Thủy, Quang Vinh",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_deeba332d2,Cười Trên Nỗi Buồn,Huyền Thoại,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_10086f8f6a,Mong Rằng Em Sẽ Hiểu Ra,Dương Chí Vinh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_fe4be89cd5,Luôn Sát Cánh Bên Em,"Lê Thuần, Hoàng Duy",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_1fa2e348d7,Con Tim Hững Hờ,Bằng Cường,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_48a8ea1493,Đã Tìm Được Cách Quên Em,Nguyên Chấn Phong,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_9a3b6d3c53,Anh Em Thua Một Người Dưng,Tuấn Quỳnh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_078343207e,Kỉ Niệm Trôi Qua,Trần Tuấn Lương,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_608568212d,Tiếng Sét Tình Yêu,Thanh Thảo,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_089c805782,Mong Ngày Gặp Lại,Thu Minh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_0c82ab1651,Con Tim Và Lý Trí,Lưu Minh Tuấn,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_99f45d3737,Nghĩa Mẹ Vọng Cổ,Lâm Hùng,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_5603daac39,Anh Không Như Bao Chàng Trai Khác,Triệu Hoàng,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_df816aa13e,Khi Tình Nhạt Phai,"Hạnh Nguyên, Hoàng Dũng",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_6443b977ae,Nếu Anh Là Người Yêu Của Em,Hùng Nam,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_62cec829e3,Nuôi Con Mới Biết Lòng Cha Mẹ,Trần Phi Sơn,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_265cd368af,Cảm Giác Của Anh Giờ Là Của Em (Remix),Lâm Gia Trần,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_df86b68141,Một Đời Hiu Quạnh,Tam Ca Áo Trắng,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_116e83cee6,Ngày Buồn,Long Nhật,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_bc3e2e7cba,Lời Gọi Chim Quyên,"Khánh Duy, Mai Hậu",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_e28225b2a4,Thiên Thần Tóc Mây,Minh Béo,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_335991433c,Càng Xa Càng Yêu,"Đan Trường, Thanh Thảo",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_27dcebcdb3,Bắt Đầu Yêu,Lâm Chấn Hải,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_9297c80b2d,Cho Nhau Ngày Sau,Trio 666,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_c42063a4c8,Cổ Lũy Cô Thôn,Trường Kha,nhạc tôn giáo,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_e99b56b360,Núi Thiên Thai,Thanh Thanh Hiền,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_d57c025a76,Đứa Con Tội Lỗi,Lê Tiến,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_43e876bdb4,Yêu Trong Mong Chờ,Quang Hà,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_77fb732a34,Cứ Để Mưa Rơi,Dương Ngọc Đàm,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_3417d0ef77,Nơi Thế Giới Loài Người,Quỳnh Như,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_26da12d31d,Ánh Sáng Phật Về,"Chân Quang, Tạ Minh Tâm",nhạc tôn giáo,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_4d0f4d1a44,Dù Một Lần Nữa,Kim Lê Quyên,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_d8c73786dd,Để Yêu Nhau Hơn,Trần Hoàng Anh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_49f7712993,Chào Em Bà Xã Người Ta,"Yuki Huy Nam, Triều Hải",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_b974343aa5,Cách Xa Từ Đây,Đăng Vinh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_9e6a49e613,Chỉ Còn Trong Giấc Mơ,Nguyễn Ngọc Anh,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_32adc0e77c,Có Lẽ Anh Biết,Tuấn KC,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_95638f7c85,Giả Vờ Như Không Yêu,Thiên Dũng,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_8a4632fa7f,Con Tim Mềm Yếu,Nguyên Vũ,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_2982448b8e,Nghệ Sĩ Lập Dị,"Mr.T, Antoneus Maximus",,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_845e7dbfe2,Khóa Con Tim (Beat),Khánh Đơn,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_f2778aa915,Giấc Mơ Đầu Tiên,Lưu Hương Giang,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_67150f1959,Những Ngày Mưa Đến,Hyo,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_e02352659b,Tà áo tím,Thùy Dương,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_365cb0802d,Con Đường Trước Mắt,Việt Quang,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_13732e315a,Anh Cần Em Nhất Trên Đời,Lưu Nhật Hào,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_b34c1e3551,Phép Tiên,Dương Diễm Duyên,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_3c00ca6ef4,Anh Không Thể Ngừng Yêu Em,Khánh Đơn,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_8e6aaa7702,Hãy Nói Em Không Còn Yêu,Lê Vũ Bình,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_ae899c55a9,Như Những Phù Vân,Vũ Quốc Việt,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_bc9e3fd51f,Có Phải Là Tình Yêu,Trang Ngọc Lam,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_5a4e759db5,Khung Trời Sao,Sỹ Luân,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
RMVM_S_c5ef78c6c4,Mắt Đen,Ngọc Ánh Idol,,UNASSIGNED_NULL,NULL,Ambiguous/missing raw tags; requires human audio verification.,needs_manual_annotation,STANDARD
